CHROMOSOME	START	END	ELEMENT	SYMBOL
8	7836436	7841242	ENSG00000176782	DEFB104A
8	7891003	7892555	ENSG00000254543	HSPD1P2
8	29748309	29798492	ENSG00000253490	LINC02099
8	22687659	22693480	ENSG00000179388	EGR3
8	25841725	26045413	ENSG00000221818	EBF2
8	7738387	7741396	ENSG00000285937	FAM90A8P
8	27771949	27812640	ENSG00000171320	ESCO2
8	614746	738106	ENSG00000104714	ERICH1
8	17246931	17302427	ENSG00000155975	VPS37A
8	13566869	13568288	ENSG00000164743	C8orf48
8	23841929	23854806	ENSG00000159167	STC1
8	30578318	30658236	ENSG00000197265	GTF2E2
8	27284886	27311272	ENSG00000104228	TRIM35
8	7170550	7170741	ENSG00000230106	SNRPCP15
8	36278960	36279483	ENSG00000254384	MTND6P19
8	33485182	33501262	ENSG00000198042	MAK16
8	19901717	19967259	ENSG00000175445	LPL
8	7272148	7275158	ENSG00000249005	FAM90A4P
8	28890395	29064764	ENSG00000147421	HMBOX1
8	18391282	18401218	ENSG00000156006	NAT2
8	7122857	7123704	ENSG00000228744	RPS3AP30
8	10723768	10730511	ENSG00000171056	SOX7
8	20144855	20183206	ENSG00000036565	SLC18A1
8	33370824	33473146	ENSG00000172728	FUT10
8	7312846	7319951	ENSG00000206034	DEFB109B
8	10725399	10839847	ENSG00000258724	PINX1
8	35235475	35796550	ENSG00000156687	UNC5D
8	16374618	16375082	ENSG00000253934	MRPL49P2
8	6959289	6960161	ENSG00000233238	DEFA9P
8	20972021	20995119	ENSG00000253199	LINC02153
8	16107878	16567490	ENSG00000038945	MSR1
8	26433029	26434065	ENSG00000251203	DNAJB6P2
8	26514031	26658178	ENSG00000092964	DPYSL2
8	7955014	8008755	ENSG00000225725	FAM66E
8	27596917	27614700	ENSG00000120885	CLU
8	6870592	6877936	ENSG00000164825	DEFB1
8	7730739	7733749	ENSG00000285620	FAM90A16P
8	7894677	7896716	ENSG00000171711	DEFB4A
8	29920560	29953724	ENSG00000253279	LINC02209
8	30638580	30646064	ENSG00000253457	SMIM18
8	7428888	7430348	ENSG00000177243	DEFB103B
8	27733316	27772653	ENSG00000147419	CCDC25
8	46549089	46550802	ENSG00000253425	HSPA8P13
8	23528956	23575463	ENSG00000147454	SLC25A37
8	29333064	29350684	ENSG00000120875	DUSP4
8	7592006	7592916	ENSG00000233176	OR7E157P
8	9002147	9116746	ENSG00000104626	ERI1
8	7279770	7282780	ENSG00000223885	FAM90A13P
8	7246726	7247571	ENSG00000177306	OR7E125P
8	30131671	30144665	ENSG00000177669	MBOAT4
8	24440930	24526970	ENSG00000069206	ADAM7
8	25184689	25418082	ENSG00000147459	DOCK5
8	27633868	27676776	ENSG00000168077	SCARA3
8	23634876	23635507	ENSG00000253488	SINHCAFP3
8	28949676	28955955	ENSG00000259196	HMBOX1-IT1
8	16275681	16276296	ENSG00000253951	CCT3P1
8	29218905	29219472	ENSG00000253770	HMGB1P23
8	7015869	7018297	ENSG00000239839	DEFA3
8	12570350	12571130	ENSG00000242607	RPS3AP34
8	12290071	12296180	ENSG00000237215	DEFB131D
8	7825139	7829053	ENSG00000186579	DEFB106A
8	33540185	33540493	ENSG00000253995	RPL10P18
8	7190901	7191563	ENSG00000214268	RPS3AP33
8	30095408	30177208	ENSG00000104660	LEPROTL1
8	26748150	26867278	ENSG00000120907	ADRA1A
8	33591330	33600023	ENSG00000133878	DUSP26
8	38142700	38150992	ENSG00000147465	STAR
8	12696307	12697273	ENSG00000254917	OR7E15P
8	36279491	36279696	ENSG00000253685	MTND5P41
8	23678697	23682938	ENSG00000167034	NKX3-1
8	20197381	20226819	ENSG00000147416	ATP6V1B2
8	37858618	37899497	ENSG00000156675	RAB11FIP1
8	38030534	38060365	ENSG00000187840	EIF4EBP1
8	7487679	7489593	ENSG00000186599	DEFB105B
8	7571995	7575006	ENSG00000285687	FAM90A22P
8	25427847	25458476	ENSG00000104756	KCTD9
8	42849637	42897290	ENSG00000120925	RNF170
8	7847876	7868867	ENSG00000178287	SPAG11A
8	29632091	29632644	ENSG00000243844	RPL17P33
8	37762595	37779768	ENSG00000147471	PLPBP
8	23296897	23425328	ENSG00000134013	LOXL2
8	6968141	6969113	ENSG00000233531	DEFA10P
8	29673922	29748109	ENSG00000251191	LINC00589
8	20246165	20303963	ENSG00000061337	LZTS1
8	47157118	47157771	ENSG00000188873	RPL10AP2
8	25459199	25507911	ENSG00000184661	CDCA2
8	4787332	4788584	ENSG00000254244	PAICSP4
8	28345590	28402701	ENSG00000186918	ZNF395
8	26375913	26382953	ENSG00000228451	SDAD1P1
8	30155830	30156232	ENSG00000271869	DCTN6-DT
8	36581180	36581591	ENSG00000244708	RPL23P10
8	28299683	28300566	ENSG00000239198	RPL5P22
8	15806149	15807283	ENSG00000250483	PPM1AP1
8	36277763	36278886	ENSG00000253504	MTCYBP19
8	33015261	33017043	ENSG00000254090	MTND2P32
8	37736601	37758422	ENSG00000147475	ERLIN2
8	26547669	26548463	ENSG00000253208	PSME2P5
8	7418991	7420546	ENSG00000255128	HSPD1P3
8	17156482	17224799	ENSG00000104219	ZDHHC2
8	12945642	13031503	ENSG00000250305	TRMT9B
8	40114651	40127468	ENSG00000253665	LINC02866
8	17296794	17413528	ENSG00000003987	MTMR7
8	32026210	32139495	ENSG00000253974	NRG1-IT1
8	37934281	37940124	ENSG00000169154	GOT1L1
8	7256904	7259914	ENSG00000230045	FAM90A15P
8	51817575	51899186	ENSG00000168300	PCMTD1
8	33722305	33723079	ENSG00000253569	VENTXP5
8	46838788	46839205	ENSG00000254156	MTND6P20
8	26383054	26505636	ENSG00000104765	BNIP3L
8	29067278	29263124	ENSG00000197892	KIF13B
8	43513643	43514421	ENSG00000253418	SNX18P27
8	48294026	48294694	ENSG00000253654	IDI1P2
8	42896946	43030535	ENSG00000168172	HOOK3
8	19817391	19852083	ENSG00000104613	INTS10
8	6924697	6926076	ENSG00000164822	DEFA6
8	26835817	26836300	ENSG00000253813	COX6B1P4
8	30156319	30183639	ENSG00000104671	DCTN6
8	6987178	6989721	ENSG00000215378	DEFT1P
8	26291508	26372680	ENSG00000221914	PPP2R2A
8	23458601	23484971	ENSG00000253390	ENTPD4-DT
8	27809624	27838082	ENSG00000168078	PBK
8	30027713	30028900	ENSG00000254013	MAP2K1P1
8	23385783	23457695	ENSG00000197217	ENTPD4
8	12703066	12704056	ENSG00000254724	OR7E10P
8	47260878	47736306	ENSG00000164808	SPIDR
8	10896045	11201833	ENSG00000171044	XKR6
8	47194002	47194347	ENSG00000253502	ATP6V1G1P2
8	35525176	35525763	ENSG00000232024	LSM12P1
8	40298697	40353133	ENSG00000253802	SIRLNT
8	25419258	25424654	ENSG00000147437	GNRH1
8	46822174	46907309	ENSG00000253314	LINC00293
8	63769428	63813937	ENSG00000253734	LINC01289
8	27490781	27545564	ENSG00000120915	EPHX2
8	46972476	46974617	ENSG00000215179	MAPK6P4
8	28089673	28191156	ENSG00000134014	ELP3
8	10839964	10847594	ENSG00000253695	PINX1-DT
8	30117384	30117779	ENSG00000241511	RPS15AP24
8	12205759	12206389	ENSG00000254527	ENPP7P12
8	30349866	30350347	ENSG00000254152	PPIAP84
8	48008415	48064708	ENSG00000169139	UBE2V2
8	42416475	42541926	ENSG00000168575	SLC20A2
8	8961200	8979025	ENSG00000233609	RPL10P19
8	19313693	19396218	ENSG00000104611	SH2D4A
8	55102028	55542054	ENSG00000206579	XKR4
8	49740216	49741321	ENSG00000253810	PSAT1P1
8	49352630	49352844	ENSG00000254268	RFPL4AP7
8	33039523	33039793	ENSG00000253393	RANP9
8	47164870	47165524	ENSG00000248531	NDUFA5P12
8	48384590	48385049	ENSG00000224594	RPL29P19
8	32440704	32448803	ENSG00000254049	NRG1-IT3
8	28316986	28343355	ENSG00000168081	PNOC
8	10606349	10712187	ENSG00000183638	RP1L1
8	26504701	26514092	ENSG00000240694	PNMA2
8	30382119	30385401	ENSG00000254109	RBPMS-AS1
8	38105493	38144076	ENSG00000129691	ASH2L
8	55879835	56014169	ENSG00000254087	LYN
8	50762460	50762798	ENSG00000254358	CYCSP22
8	54509422	54871720	ENSG00000104237	RP1
8	49909789	50796692	ENSG00000147481	SNTG1
8	31639222	32855666	ENSG00000157168	NRG1
8	30063003	30083208	ENSG00000133872	SARAF
8	33641581	33641939	ENSG00000253684	BUD31P1
8	64587763	64798737	ENSG00000172817	CYP7B1
8	37695782	37700019	ENSG00000183779	ZNF703
8	60185412	60281400	ENSG00000178538	CA8
8	37784191	37844896	ENSG00000020181	ADGRA2
8	42836674	42843325	ENSG00000131931	THAP1
8	47960185	47978160	ENSG00000104738	MCM4
8	60906059	60906452	ENSG00000271377	IFITM3P8
8	27560274	27589073	ENSG00000234770	GULOP
8	53887008	53887244	ENSG00000244159	RPS27AP13
8	56588385	56588787	ENSG00000241431	RPL37P6
8	46697630	46698688	ENSG00000251470	ASNSP4
8	7971661	7973253	ENSG00000237038	USP17L8
8	31219894	31220984	ENSG00000229211	KCTD9P6
8	7778591	7781413	ENSG00000255378	PRR23D2
8	33547754	33567128	ENSG00000133874	RNF122
8	37843268	37849861	ENSG00000104221	BRF2
8	38225218	38275558	ENSG00000085788	DDHD2
8	7337115	7338707	ENSG00000236125	USP17L4
8	39314591	39417378	ENSG00000196115	ADAM5
8	57279543	57286968	ENSG00000215117	LINC00588
8	7579644	7582653	ENSG00000285765	FAM90A23P
8	24294069	24359014	ENSG00000042980	ADAM28
8	40530590	40897833	ENSG00000165061	ZMAT4
8	74984505	75034558	ENSG00000121005	CRISPLD1
8	23270120	23296279	ENSG00000104679	R3HCC1
8	24913758	24919098	ENSG00000104722	NEFM
8	76980258	77001044	ENSG00000164751	PEX2
8	78666089	78719765	ENSG00000104427	ZC2HC1A
8	51319577	51809445	ENSG00000147485	PXDNL
8	60387262	60387995	ENSG00000226301	PDCL3P1
8	47202444	47202897	ENSG00000215177	IGLV8OR8-1
8	78516340	78605267	ENSG00000171033	PKIA
8	30351873	30353518	ENSG00000127589	TUBBP1
8	79571153	79572335	ENSG00000240540	RPL3P9
8	76681239	76867281	ENSG00000091656	ZFHX4
8	76603240	76603852	ENSG00000254305	MRPL9P1
8	61057158	61501645	ENSG00000177182	CLVS1
8	10672628	10700590	ENSG00000171060	C8orf74
8	65602458	65634217	ENSG00000104442	ARMC1
8	54457935	54460892	ENSG00000164736	SOX17
8	54522799	54523297	ENSG00000226098	SEC11B
8	12178697	12182719	ENSG00000249889	ALG1L11P
8	70669339	70790371	ENSG00000221947	XKR9
8	46579213	46638886	ENSG00000248498	ASNSP1
8	80967810	81112068	ENSG00000076641	PAG1
8	73651289	73651602	ENSG00000254105	VENTXP6
8	61500556	61714640	ENSG00000198363	ASPH
8	78760142	78762431	ENSG00000253919	THAP12P7
8	64331927	64332152	ENSG00000253231	COX6CP8
8	7793716	7795870	ENSG00000254776	PRR23D3P
8	69466624	69660915	ENSG00000137573	SULF1
8	63409064	63409457	ENSG00000215096	IFITM8P
8	68330955	68819023	ENSG00000165084	C8orf34
8	47773111	47960178	ENSG00000253729	PRKDC
8	66192093	66197315	ENSG00000253138	LINC00967
8	85373436	85449040	ENSG00000164879	CA3
8	80812142	80812581	ENSG00000253516	HMGB1P41
8	85814767	85818783	ENSG00000277436	REXO1L5P
8	62110524	62119898	ENSG00000253789	NARS1P2
8	7355517	7385558	ENSG00000215372	ZNF705G
8	80628451	80874781	ENSG00000164684	ZNF704
8	75407914	75566834	ENSG00000164749	HNF4G
8	76404058	76407138	ENSG00000271167	LINC01109
8	54073114	54073566	ENSG00000254274	TDGF1P5
8	56957931	56993867	ENSG00000104331	BPNT2
8	85733419	85737278	ENSG00000275928	REXO1L11P
8	77013751	77014028	ENSG00000253952	HIGD1AP18
8	85851446	85861562	ENSG00000285768	LINC02849
8	85214048	85220421	ENSG00000176731	RBIS
8	61202350	61203220	ENSG00000213881	NPM1P6
8	78835307	78840525	ENSG00000261618	LINC02605
8	80594815	80595703	ENSG00000254181	SLC25A51P3
8	89901849	89927888	ENSG00000164823	OSGIN2
8	73420369	73747708	ENSG00000040341	STAU2
8	91209494	91398155	ENSG00000147606	SLC26A7
8	78675743	78805523	ENSG00000104432	IL7
8	87598462	87601634	ENSG00000251563	IARS2P1
8	79762371	79767857	ENSG00000164683	HEY1
8	78268637	78558503	ENSG00000254266	PKIA-AS1
8	68293446	68293818	ENSG00000253964	RPL31P40
8	27869883	27992673	ENSG00000168079	SCARA5
8	90058608	90095475	ENSG00000104327	CALB1
8	90791741	90959393	ENSG00000123119	NECAB1
8	86333274	86343429	ENSG00000254231	WWP1-AS1
8	85642777	85646325	ENSG00000270971	REXO1L8P
8	82291624	82292379	ENSG00000206228	HNRNPA1P4
8	60141821	60142142	ENSG00000254954	SLC2A13P1
8	85656442	85663497	ENSG00000205176	REXO1L1P
8	84948585	84949674	ENSG00000203413	ACTBP6
8	94249253	94262350	ENSG00000164949	GEM
8	91101832	91219236	ENSG00000214954	LRRC69
8	80485619	80526265	ENSG00000205189	ZBTB10
8	88032011	88328025	ENSG00000156103	MMP16
8	90958471	90985238	ENSG00000253250	C8orf88
8	84162118	84162471	ENSG00000254195	TPM3P3
8	54479597	54479963	ENSG00000270275	TRMT112P7
8	86047109	86088621	ENSG00000147613	PSKH2
8	70051651	70071693	ENSG00000147596	PRDM14
8	91070196	91087095	ENSG00000155100	OTUD6B
8	81280536	81284777	ENSG00000164687	FABP5
8	85172077	85177062	ENSG00000260493	E2F5-DT
8	85826865	85828467	ENSG00000277422	REXO1L6P
8	76406654	76524356	ENSG00000254300	LINC01111
8	68525517	68525906	ENSG00000236191	RPS15AP25
8	72618722	72619383	ENSG00000253226	HAUS1P3
8	68880139	69104242	ENSG00000253658	LINC01592
8	85440596	85464915	ENSG00000253549	CA3-AS1
8	93213302	93700433	ENSG00000246662	CIBAR1-DT
8	61889839	61894206	ENSG00000254120	LINC02155
8	93857807	93926068	ENSG00000164951	PDP1
8	84980073	84980547	ENSG00000253655	JCHAINP1
8	72019917	72075584	ENSG00000104321	TRPA1
8	71828167	72118393	ENSG00000235531	MSC-AS1
8	94127162	94217303	ENSG00000079112	CDH17
8	65842752	65843331	ENSG00000272192	PDE7A-DT
8	95066808	95073182	ENSG00000245080	MIR3150BHG
8	85802574	85806435	ENSG00000270416	REXO1L4P
8	91917507	91917918	ENSG00000229182	MRPS16P1
8	58583508	58659853	ENSG00000035681	NSMAF
8	97644184	97730260	ENSG00000147649	MTDH
8	93939364	93942877	ENSG00000251234	PSMA2P2
8	91954967	92103286	ENSG00000079102	RUNX1T1
8	80644939	80645173	ENSG00000254331	CKS1BP7
8	84678798	84679842	ENSG00000253137	PSMC2P2
8	98117293	98159835	ENSG00000104356	POP1
8	73420004	73441526	ENSG00000253302	STAU2-AS1
8	98064522	98093610	ENSG00000177459	ERICH5
8	46792065	46793064	ENSG00000250857	TRIM60P15
8	92972575	92974738	ENSG00000251347	IRF5P1
8	89823548	89823802	ENSG00000253349	COX6B1P6
8	97865054	97865485	ENSG00000243504	RPS23P1
8	61578220	61579668	ENSG00000254285	KRT8P3
8	68302246	68331689	ENSG00000248801	C8orf34-AS1
8	79918717	80030289	ENSG00000147586	MRPS28
8	38176533	38213301	ENSG00000156735	BAG4
8	87870747	87874015	ENSG00000176566	DCAF4L2
8	69667046	69834978	ENSG00000137571	SLCO5A1
8	55773446	55826445	ENSG00000137574	TGS1
8	90001405	90053633	ENSG00000104325	DECR1
8	87788562	87789688	ENSG00000254376	SOX5P1
8	81841952	81924348	ENSG00000254689	LINC02235
8	101177878	101206193	ENSG00000120963	ZNF706
8	85654684	85658514	ENSG00000273567	REXO1L3P
8	100916523	100953388	ENSG00000164924	YWHAZ
8	31033788	31176138	ENSG00000165392	WRN
8	98024851	98046469	ENSG00000156482	RPL30
8	86214063	86321146	ENSG00000164893	SLC7A13
8	85220587	85284073	ENSG00000185015	CA13
8	94352923	94353653	ENSG00000244217	RPS4XP10
8	93849561	93850075	ENSG00000254387	MYL12AP1
8	80558870	80559757	ENSG00000188856	RPSAP47
8	94378377	94436952	ENSG00000265817	FSBP
8	101366417	101367005	ENSG00000254063	DUXAP2
8	90621995	90791632	ENSG00000180694	TMEM64
8	85714922	85715833	ENSG00000276006	REXO1L12P
8	82098451	82160577	ENSG00000254123	LINC02839
8	91157285	91158748	ENSG00000253525	CPP
8	98189826	98294393	ENSG00000104361	NIPAL2
8	41271431	41271566	ENSG00000239281	RPS29P2
8	85463968	85481493	ENSG00000104267	CA2
8	90993802	91040872	ENSG00000155099	PIP4P2
8	96235427	96239149	ENSG00000254224	UQCRB-AS1
8	93134095	93166850	ENSG00000279847	LINC02906
8	39584489	39730065	ENSG00000168619	ADAM18
8	30237382	30240997	ENSG00000248159	HSPA8P11
8	91909738	91910167	ENSG00000271202	PRR13P7
8	38728186	38853028	ENSG00000147526	TACC1
8	94637285	94639467	ENSG00000261437	LINC02894
8	98102344	98117171	ENSG00000132541	RIDA
8	100150623	100154003	ENSG00000147669	POLR2K
8	85744543	85748373	ENSG00000276540	REXO1L10P
8	86342547	86478420	ENSG00000123124	WWP1
8	92883532	93017673	ENSG00000205133	TRIQK
8	93915734	93916682	ENSG00000264448	MIR378D2HG
8	93957338	93957691	ENSG00000240509	RPL34P18
8	85177154	85217158	ENSG00000133740	E2F5
8	84182787	84921844	ENSG00000184672	RALYL
8	100165226	100165478	ENSG00000253299	UFM1P3
8	43539973	43540927	ENSG00000253748	CYP4F44P
8	87575598	87576508	ENSG00000253401	VTA1P2
8	83403758	83408900	ENSG00000253898	LINC01419
8	40153482	40155310	ENSG00000176907	TCIM
8	103559099	103559389	ENSG00000255105	PTMAP15
8	109963636	109975771	ENSG00000164794	KCNV1
8	48590401	48594621	ENSG00000233858	LINC02599
8	96222947	96235546	ENSG00000156467	UQCRB
8	46837578	46838706	ENSG00000254118	MTCYBP20
8	96068729	96069681	ENSG00000183663	GAPDHP30
8	28021964	28083936	ENSG00000189233	NUGGC
8	97775057	97853013	ENSG00000104341	LAPTM4B
8	90592804	90606065	ENSG00000253799	LINC01030
8	51435602	51436509	ENSG00000254025	BRIX1P1
8	47736913	47738164	ENSG00000221869	CEBPD
8	102451763	102452483	ENSG00000271612	HSPE1P14
8	41645177	41650817	ENSG00000165066	NKX6-3
8	34322992	34323642	ENSG00000215264	RPL10AP3
8	93646066	93647092	ENSG00000253781	ZNF317P1
8	42697366	42737407	ENSG00000147432	CHRNB3
8	46827228	46827894	ENSG00000253828	MTND2P38
8	48710789	48735311	ENSG00000034239	EFCAB1
8	89757806	89791064	ENSG00000104312	RIPK2
8	28348287	28490278	ENSG00000214050	FBXO16
8	95947781	95948233	ENSG00000254079	SRSF3P2
8	81254870	81255229	ENSG00000253677	UBE2HP1
8	103414714	103443453	ENSG00000164934	DCAF13
8	61785047	61944180	ENSG00000254119	LINC02842
8	97273488	97277928	ENSG00000180543	TSPYL5
8	98426958	98432853	ENSG00000156486	KCNS2
8	57142659	57244793	ENSG00000253301	LINC01606
8	85107215	85146080	ENSG00000133739	LRRCC1
8	58490178	58500163	ENSG00000167910	CYP7A1
8	95133785	95156685	ENSG00000175895	PLEKHF2
8	103091263	103091509	ENSG00000253977	MTCO2P4
8	94487689	94553529	ENSG00000164944	VIRMA
8	39451045	39522852	ENSG00000197475	ADAM3A
8	73297711	73356461	ENSG00000250295	RDH10-AS1
8	94371960	94475115	ENSG00000197275	RAD54B
8	86866415	87615219	ENSG00000176571	CNBD1
8	94719703	94793836	ENSG00000156162	DPY19L4
8	102252273	102412759	ENSG00000104517	UBR5
8	71197433	71592025	ENSG00000104313	EYA1
8	66021553	66101245	ENSG00000147570	DNAJC5B
8	51721670	51722164	ENSG00000254225	BTF3P1
8	96261902	96336995	ENSG00000156471	PTDSS1
8	103016744	103017589	ENSG00000253663	NPM1P52
8	7715443	7718453	ENSG00000285814	FAM90A14P
8	85762909	85766931	ENSG00000271381	REXO1L9P
8	57392546	57392882	ENSG00000243050	RPL30P10
8	118923557	118951885	ENSG00000164761	TNFRSF11B
8	94895767	95116455	ENSG00000156170	NDUFAF6
8	100895771	100896118	ENSG00000212994	RPS26P6
8	95206876	95216525	ENSG00000253351	LINC01298
8	33014081	33015026	ENSG00000254346	MTND1P6
8	97858049	97858947	ENSG00000253639	SUMO2P18
8	60937705	60939871	ENSG00000255397	NASPP1
8	69942948	69944648	ENSG00000247570	SDCBPP2
8	30384511	30572256	ENSG00000157110	RBPMS
8	48597458	48621018	ENSG00000253702	LINC02847
8	56373064	56395365	ENSG00000253542	SDR16C6P
8	34784028	34865364	ENSG00000254344	LINC01288
8	48917598	48921740	ENSG00000019549	SNAI2
8	102503753	102504137	ENSG00000240724	RPS12P15
8	66493520	66518524	ENSG00000169085	VXN
8	120445400	120542133	ENSG00000172167	MTBP
8	65155407	65155778	ENSG00000239261	RPL31P41
8	60678740	60868028	ENSG00000171316	CHD7
8	94641074	94707466	ENSG00000104413	ESRP1
8	111093263	111236203	ENSG00000253103	LINC01609
8	103398635	103415189	ENSG00000164933	SLC25A32
8	110105076	110105964	ENSG00000240590	RPSAP48
8	66419589	66428977	ENSG00000246145	RRS1-DT
8	96239398	96261610	ENSG00000156469	MTERF3
8	95244913	95269201	ENSG00000156172	CFAP418
8	58503588	58504068	ENSG00000254103	PPIAP85
8	119833976	119855894	ENSG00000136982	DSCC1
8	85775106	85779090	ENSG00000276998	REXO1L2P
8	120380761	120445402	ENSG00000172172	MRPL13
8	103085651	103086590	ENSG00000253795	MTND1P5
8	119416446	119424434	ENSG00000136999	CCN3
8	107983116	107983965	ENSG00000253228	NRBF2P4
8	109573978	109691791	ENSG00000147642	SYBU
8	63687179	64369176	ENSG00000253554	LINC01414
8	69987415	69987697	ENSG00000253721	SUMO2P20
8	108606850	108787594	ENSG00000164841	TMEM74
8	123497889	123541206	ENSG00000156804	FBXO32
8	54135241	54148514	ENSG00000137547	MRPL15
8	55449509	55455139	ENSG00000248522	SBF1P1
8	124973295	124979389	ENSG00000180938	ZNF572
8	54046367	54102017	ENSG00000120992	LYPLA1
8	123984138	124040782	ENSG00000181171	FER1L6-AS1
8	127686343	127738987	ENSG00000249375	CASC11
8	122091480	122091609	ENSG00000253814	MRPS36P3
8	97868840	98036724	ENSG00000132561	MATN2
8	38163335	38176730	ENSG00000175324	LSM1
8	100133351	100145817	ENSG00000156509	FBXO43
8	58552924	58582859	ENSG00000137575	SDCBP
8	102242040	102242619	ENSG00000253328	SUMO2P19
8	103121032	103132966	ENSG00000250929	LINC01181
8	111225585	111227049	ENSG00000254124	EEF1A1P37
8	119873717	120050918	ENSG00000155792	DEPTOR
8	67849044	67849338	ENSG00000255531	NDUFS5P6
8	46828117	46828413	ENSG00000282321	MTND1P7
8	58411359	58451501	ENSG00000215114	UBXN2B
8	27311482	27459391	ENSG00000120899	PTK2B
8	103021063	103073051	ENSG00000155097	ATP6V1C1
8	101686542	102124907	ENSG00000104490	NCALD
8	124151923	124152433	ENSG00000253885	ARF1P3
8	123680794	123737402	ENSG00000104537	ANXA13
8	52622458	52745843	ENSG00000023287	RB1CC1
8	67422038	67746378	ENSG00000165078	CPA6
8	119618162	119618474	ENSG00000253495	CYCSP23
8	102551589	102561018	ENSG00000155087	ODF1
8	103371538	103382989	ENSG00000164932	CTHRC1
8	104566086	104566429	ENSG00000253454	NDUFA5P2
8	117523271	117524061	ENSG00000239917	RPS10P16
8	117520713	117540262	ENSG00000164758	MED30
8	71895991	71896330	ENSG00000241942	RPS20P20
8	73294602	73325281	ENSG00000121039	RDH10
8	125024260	125091819	ENSG00000164961	WASHC5
8	101387299	101393255	ENSG00000253644	LINC02845
8	53851795	53959303	ENSG00000147509	RGS20
8	124996985	124998198	ENSG00000253513	SQLE-DT
8	103088796	103090671	ENSG00000253556	MTCO1P4
8	101871830	101872549	ENSG00000282989	PDCL3P2
8	112538889	112539317	ENSG00000230169	RPL30P16
8	70103798	70104179	ENSG00000253173	H2AZP2
8	100257060	100336218	ENSG00000034677	RNF19A
8	108652373	108653315	ENSG00000253580	TRMT10BP1
8	103500696	104256094	ENSG00000176406	RIMS2
8	60516936	60623644	ENSG00000104388	RAB2A
8	66432492	66468907	ENSG00000147576	ADHFE1
8	66429014	66430733	ENSG00000179041	RRS1
8	70608577	70663279	ENSG00000246366	LACTB2-AS1
8	122414332	122428551	ENSG00000255364	SMILR
8	27459756	27479883	ENSG00000120903	CHRNA2
8	37983070	37983373	ENSG00000270865	RPL12P48
8	73277364	73278046	ENSG00000254213	PRXL2AP2
8	98371228	98942827	ENSG00000104375	STK3
8	85987323	86154225	ENSG00000147614	ATP6V0D2
8	101166805	101169629	ENSG00000261087	ZNNT1
8	37962990	37966599	ENSG00000188778	ADRB3
8	67569416	67570078	ENSG00000254253	NACAP10
8	127072694	127227541	ENSG00000254166	CASC19
8	132120859	132481095	ENSG00000184156	KCNQ3
8	65377592	65378111	ENSG00000213873	PPIAP86
8	128405269	128564679	ENSG00000254275	LINC00824
8	125951861	125952314	ENSG00000253651	SOD1P3
